,ad_creative_body,count
425,"We want to give you a quick update in our final moments before Election Day. 

Our internal numbers are looking good, except for in a few key battleground areas where we’ve been neck and neck with Donald Trump in the polls. 

These states have been known to make or break elections, so in order to pull ahead we need to place a few last-minute ad buys and expand our outreach efforts. Will you chip in a few bucks right now to help Joe, Kamala, and Democrats across the country reach undecided voters before they go to the polls?",481
426,"Hey, South Dakota: Are you voting for Joe and Kamala?

With less than 75 days until Election Day, we need to make sure our vote share numbers are strong in every region. The easiest, fastest thing you can do right now to help Joe is pledge your vote. Click below to help our team get an accurate count of Joe voters in your area.",480
427,"People wonder why we keep asking for help. It’s simple. I don't want to lose by just a few thousand votes. I don’t want to wake up on November 4 with any regrets. I don’t want to think we could have done more and we didn’t fight hard enough.

I know that a $15 contribution can make a big difference, and I know you don’t want to wake up on November 4 with any regrets about this election. So, now I’m asking: will you chip in today to make your mark on this election and help elect me and other Democrats up and down the ballot?",477
428,We know Joe Biden will fight for us in the White House. Because he's fought for us all his life.,474
429,America's never been more divided. Joe Biden will win the battle for the soul of our nation and help heal the country. Join us.,473
430,Because it does.,473
431,Joe Biden has the steady leadership we need to get through this moment.,471
432,"URGENT: Our country cannot afford another four years of Donald Trump in the White House. But a recent IBD/TIPP poll shows that Biden will BEAT Trump while Bernie could LOSE to Trump – so we MUST make sure Joe Biden is on the ballot against Trump in November. 

Super Tuesday is a critical day in this primary, and in this critical push, we’re facing down a $1,027 fundraising gap before midnight. Making sure that Joe Biden is the Democratic nominee comes down to YOUR urgent support: Will you rush a donation now to make sure Joe Biden wins this primary and defeats Donald Trump?",471
433,"After a car crash changed his life forever, Joe Biden took the train home from Washington every day to raise his sons.",471
434,There are a bunch of things you might not know about Joe Biden!,469
435,"Florida - in order to defeat Donald Trump YOU have to vote.

We need to register another 5,000 people in Florida before the deadline. Register to vote today!",469
436,"Polls aren’t votes. Look at this prime example:

📊 OCT. 2016 NBC POLL: Clinton 52, Trump 38 (+14)
📊 OCT. 2020 NBC POLL: Biden 53, Trump 39 (+14)

I need your help today to make sure we beat Trump and the Republicans. We have very little time left to invest in advertising and outreach, so every dollar you give right now is especially impactful. Can I count on you to give $10 before it’s too late?",468
437,"Here’s something that might shock you: in 2016, roughly 100 million eligible voters just didn’t vote. That means a huge portion of the electorate could be decisive this time around, so long as they hear our message. In the final weeks before Election Day, we’re committed to reaching as many of them as humanly possible. 

We’re amping up our TV advertising, text messaging, phone banking, and more to reach these should-be voters, but we need the resources to contact as many people as possible. Will you rush a donation right now to help fuel our efforts? Your contribution will help push Democrats everywhere across the finish line in the race’s final days.",467
438,Not just the people who voted for him. Vote for a leader you can trust. Vote Biden.,467
439,"𝘐𝘯 𝘤𝘢𝘴𝘦 𝘺𝘰𝘶 𝘩𝘢𝘷𝘦𝘯'𝘵 𝘩𝘦𝘢𝘳𝘥, 𝘵𝘩𝘪𝘴 𝘪𝘴 𝘶𝘳𝘨𝘦𝘯𝘵:

Donald Trump is attacking our post offices at a moment when Americans are relying on them more than ever. If we don't take immediate action, the USPS could face serious cuts by late September. That's why we're counting on 197 more concerned Americans to sign our petition to protect the Postal Service before midnight tonight, but your name is still missing. Sign the petition now to demand Congress save the U.S. Postal Service!",465
440,"In just a moment, I’m going to ask you to make a contribution. But first, let me explain what’s got us worried. The last two Republicans to win the presidency entered the White House without winning the popular vote: George W. Bush and Donald Trump. This election is going to be decided state-by-state. Even if we’re up nationally, we need to absolutely dominate those battleground states to win.

We can pull ahead, but we need your help to close the fundraising gap to make sure we have the resources we need. Can you contribute now to help us beat Donald Trump and Republicans up and down the ballot? Even $5 or $10 makes a big difference.",463
441,"Don’t scroll away just yet — this is important. We’ve been saying recently that our internal polls are showing a much, much closer race than the media would have you think. Now we are seeing a few public polls also say that this is going to come down to the wire:

Michigan: Trump 47, Biden 46 (-1)
Arizona: Trump 48, Biden 44 (-4)
Florida: Trump 48, Biden 46 (-2)

I need your help right now. Please, rush a $25 donation or as much as you can spare to our last-minute advertising and outreach efforts so we can defeat Trump and the GOP nationwide. Your donation could be the one that tips us over the line to victory in one of these critical battlegrounds.",462
